Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Lao PDR,LAO,"Population, total",SP.POP.TOTL,7769819,7664993,7559007,7453194,7346533,7237636,7128045,7018147,6908802,6801645,6703172,6611385,6518978,6426590,6334194,6241642,6148969,6056236,5963200,5869523,5781626,5697945,5610889,5521482,5431212,5340784,5248266,5152011,5045678,4929409,4809220,4685060,4559646,4435118,4311955,4190974,4072601,3957612,3846715,3739985,3637843,3541001,3450026,3366631,3292573,3228202,3171740,3118923,3064876,3005521,2939761,2870573,2801660,2734628,2669702,2606959,2546377,2487715,2431084,2376200,2322826,2271061,2219910,2169796,2121514
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,43520773851,42572151720,38014713596,38183326785,33379927435,33099503951,33247935477,29391059767,27117105060,26344565877,30277203767,29152128168,27116149949,26575547901,23468324572,25691530442,34135200994,29420499248,20434922247,16306935905,13827070379,11244337720,9249030241,8190888740,7761252607,7324192890,6974112951,6349481007,5799465288,5608208785,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,131.8037769,136.632035,159.8443449,136.7966154,123.883198,125.2916317,128.2340956,128.7140033,123.3305184,126.3800144,130.0422522,129.6771849,133.2115037,129.734758,110.8623539,88.8320495,95.76816284,100.8809109,105.6953421,104.5171566,97.23526558,88.58155804,85.97720568,88.17682782,83.61213211,82.15055682,93.04865759,90.92615559,92.56182416,76.25000127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,16.71324158,17.14966686,16.45373672,16.28185273,16.19985064,16.19951066,17.20614205,17.23172919,16.37392578,16.17406021,15.90284345,15.44659611,15.03494748,14.16175498,13.55255924,15.31409598,16.01570798,16.41184213,15.71127399,14.91736327,14.86619319,14.49706451,14.82444033,14.92928967,16.38733755,17.08936027,16.07733742,13.50917083,14.03294006,10.07223055,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.151364647,1.40693035,2.038051505,2.003445599,3.513608097,0.587095406,1.271846335,1.308768385,0.203467034,0.00035662,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,63.10195773,62.24272784,61.5469419,61.62494174,62.38762278,63.09871941,63.2634275,63.42464472,64.3727855,64.12951204,64.30352026,63.54006817,63.04356747,62.88737507,63.72646397,64.86911096,63.57070183,62.08276995,62.6075964,63.54856581,62.64888578,62.81986063,61.84744366,62.01366815,60.46349031,59.80715705,57.63304338,54.79678787,54.40308543,52.88558659,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.86574294,21.68901523,20.72298712,21.09183067,20.33418377,19.59885279,19.3453568,19.77672939,19.16543657,19.78345674,19.61860433,20.8210959,21.41559034,21.41890103,20.8612026,21.52229297,22.84474521,22.75206472,21.87415905,21.04003908,22.34010975,22.27661614,23.3580896,23.25145468,24.22138618,25.35944257,26.40631308,28.65198521,27.28845071,27.54328316,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.099647069,3.91326312,5.078001395,4.206722515,4.079181942,3.853434442,3.66104778,3.624762118,3.32532539,3.554450184,3.61639639,3.212086904,3.53285388,3.777800794,4.115884973,3.286841214,3.091287125,3.453976036,3.423151928,3.867737017,4.365045801,4.102410527,4.627649839,4.480987299,4.549578596,3.729016289,3.890850626,5.071657876,6.928104345,8.054696329,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.577153194,6.039238506,9.835380534,3.297343265,2.393326939,4.316381884,3.74027874,2.709239952,0.607930583,0.386887418,1.66994919,1.900529691,2.878567295,4.708107097,-0.483861318,-5.73162393,12.37439889,19.55048556,10.22638507,10.44533848,6.924991191,3.645497025,3.259004286,2.623196905,3.774916275,1.325584892,4.669248429,5.789378393,12.96420015,29.32271146,36.25178521,53.69360623,932.4946279,162.5847396,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Population, total",SP.POP.TOTL,1862441,1877445,1879383,1884490,1900449,1913822,1927174,1942248,1959537,1977527,1993782,2012647,2034319,2059709,2097555,2141669,2177322,2200325,2218357,2238799,2263122,2287955,2310173,2337170,2367550,2390482,2410019,2432851,2457222,2485056,2520742,2563290,2614338,2650581,2663151,2666955,2653434,2626583,2599892,2578873,2562047,2546011,2531080,2519421,2511701,2505953,2497921,2485073,2470989,2456130,2437186,2415819,2395674,2376389,2359164,2343173,2323619,2301220,2283217,2265919,2240623,2210919,2181586,2152681,2120979
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,..,20078620357,20992421949,23131941557,31712128254,51605959131,54901519156,53027680686,51147308774,49929337837,48095213747,46880103081,44016799516,39927125962,38443907042,35399582929,29118916105,24827355015,22022709851,21497336499,21159827992,20082918740,19152238806,17649751244,17260364842,17391056369,17247179006,15751867489,13690217334,11718795529,9599127050,7941744492,5843579161,4690415093,2838485354,2717998688,3313540068,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,..,104.2064101,114.8882783,78.8286204,50.12980429,62.98091601,68.2573073,68.45542926,67.72361779,71.83904263,79.81715659,86.17432859,88.54550192,102.1398824,95.09665294,90.39783886,106.6256732,97.96770797,91.06939703,92.76265627,90.97279703,54.09083402,51.04253256,55.55680836,50.11529593,50.81417077,54.7171976,62.08659794,68.09661276,73.13538699,70.27211547,76.35107472,82.84425645,92.45467201,117.905808,109.9250886,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,5.684795546,8.901728325,15.40539053,15.32540546,15.35988176,13.52535689,13.46505128,14.10956588,14.06611445,15.19802662,16.37733291,16.84447669,16.85630601,16.418394,14.94411917,15.00828554,15.16810377,16.50864395,15.37671346,14.43059019,11.8780772,11.90122982,13.3726881,12.6332288,11.93272577,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,0.067214731,1.526331022,0.732653445,0.379742966,0.68699374,1.150312064,1.764921795,1.011870018,1.298258083,0.334683564,0.926918823,1.281058898,4.883114502,2.940486621,5.876867098,3.896508506,9.129530442,4.196333811,0.889562997,0.617489926,0.614340711,0.298021197,0.674145657,0.495657067,1.903789599,4.061296227,0.490057962,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,42.38046234,88.62207374,94.14833473,87.4214493,79.31264288,76.99080551,75.41878074,74.20253291,73.80654386,73.73266189,72.08284933,72.96654229,73.53999928,71.86177673,69.18772882,72.43806776,70.75109918,72.7943058,71.14214226,69.07399476,59.58051197,60.16209476,61.44247754,61.52190623,59.05884148,58.32727829,60.61030928,61.23592578,60.40601956,61.88864644,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,2.086302018,2.3907621,2.758632074,6.638166395,12.49911818,13.80560238,14.92687978,15.95390381,15.70518464,16.20941013,16.34379623,15.48551974,14.50621607,13.80937621,15.43951679,16.21200383,15.50987735,15.00815138,14.76003823,14.57516638,18.31213873,19.11540593,20.43071372,19.96541122,21.22945506,23.68350606,22.27216495,22.30642255,22.2342521,22.61620347,22.62990249,22.82926066,23.63038218,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,0.966455367,1.189573263,1.400165615,3.078250006,3.169099852,3.231897283,2.792911485,2.727149458,3.284663267,4.022805905,3.955399156,3.764530777,3.804609707,3.861959368,3.950872086,4.52188618,4.892766618,4.469734859,3.579635058,3.820910296,5.486374897,5.662926018,5.863118728,6.237509608,6.196850093,6.088186929,6.705154639,6.183078443,6.794856428,6.466640634,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,202.9077035,112.149479,150.0007168,85.54204234,4.094823156,5.522487101,2.748536322,0.871295202,3.335784449,0.105278623,2.578451092,7.486051875,2.965080621,0.578606723,10.284541,7.533283906,3.132923723,0.880737586,-1.062207056,-1.234661632,1.581252489,4.92118792,-1.525151546,-2.087983147,0.812850465,4.017918265,11.54676721,1.738109736,10.67900557,7.87371706,24.74301781,97.43381991,47.65565986,15.50184839,72.99645552,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Population, total",SP.POP.TOTL,5805962,5773493,5744489,5718122,5702398,5794594,5984119,6160128,6323060,6472469,6346990,5743436,5235742,5096020,5041288,4992287,4925354,4844118,4751136,4671102,4599279,4525508,4463504,4401918,4329340,4255277,4181281,4108405,4034781,3960735,3889799,3820647,3747371,3668912,3595175,3525285,3454649,3385555,3300365,3217376,3152744,3094996,3054931,3008981,2944763,2882635,2822682,2762155,2726469,2693191,2635185,2572935,2509729,2446314,2386114,2328159,2266368,2206731,2148260,2088831,2030543,1970316,1909578,1850084,1794406
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2271541846,2117962430,2354980884,2412130022,2053699870,2390702296,2556247292,2306741672,2114426452,2359686725,2441063054,2367112932,2477702216,2579409620,2234754242,1740894965,1766902709,1682131785,1800092564,1682343527,1511236656,1157825435,775777238.6,825706961.2,887291687.9,912773681.1,928460893.1,998004258.7,946112492.8,1001894000,878250945.3,835582062.5,831029861.7,704325366.7,596410263.7,495409232.6,470395800.6,402768324.5,318858423,268629925.9,333163670.3,386699308.9,348741683.7,434188034.2,431542536.7,290134592.5,266570066.6,193315048.3,147660036.9,149558895.9,150851316.5,121188715.8,80913200.43,76480285,68739972.5,65967973.61,61445975.42,59261976.3,56699977.32,54879978.05,51939979.22,47039981.18,41859983.26,35699985.72,34579986.17
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,..,141.5137555,142.3739814,139.1864795,141.0966046,140.5166335,144.4349555,146.3667713,136.3152477,129.7227731,126.2924754,133.3654898,150.2085754,149.7966067,150.1024355,158.8947376,161.1265906,165.0489488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,136.2992126,131.0919369,145.7224724,107.8515962,124.3307555,156.5420561,118.4448463,90.73170732,82.0451843,85.20900322,67.6416819,61.09979633,65.15280136,67.21348827,68.74557052,67.40740741,68.87755102,64.95956873,65.77380952,62.20735786,58.03921569,50.20242915
Lesotho,LSO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,30.44254868,31.87023141,35.99435655,32.54217096,31.81516946,33.00730986,29.28627044,33.77014571,36.32843272,35.90752719,38.08375699,30.21374793,30.29876043,39.9862447,38.25856816,39.31379775,33.91975434,28.57390073,28.961325,27.11488202,24.19416305,25.78220615,22.93955586,24.72221533,25.08054334,29.21247489,26.96189969,28.75049718,29.87079575,29.67252716,28.30152625,27.75657635,..,34.1989954,30.64371313,31.91319159,31.6971536,35.58108988,38.69351651,34.95877761,28.98835475,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.02423831,50.56692794,50.06526567,49.80350506,51.86370022,52.60279985,52.42966447,54.51373888,53.3450313,51.53364341,53.06828084,54.88459109,52.85209967,51.89236413,53.84333485,53.88680037,48.19461964,48.77414352,47.45328221,48.87778926,48.70109861,49.23618328,49.10611505,48.27102936,51.31881038,53.30818218,55.06082407,56.42489897,54.62737886,53.20217118,53.95508669,53.4614267,53.14690195,55.85342154,55.92285112,58.16370589,58.63686424,60.73398487,61.007475,64.68290371,64.67411462,64.77347822,64.36640097,44.09514436,44.54198155,28.86086779,28.38753236,33.24812612,38.92297508,38.31464738,34.43170732,26.30737218,37.68311897,53.84223035,36.9299389,38.65258913,38.20551378,36.96172927,33.47358025,10.90892857,7.066576819,7.305952381,4.791638796,5.48745098,6.552226721
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.02729262,28.73226229,30.48874128,32.07145827,31.07920713,30.5436539,31.13904258,28.57306173,30.58664757,33.7385657,32.16087362,29.02324456,30.81793982,33.19964991,31.46335213,33.30032239,40.56384007,39.12586171,35.48131965,33.77010711,34.66530775,36.47028812,38.70013563,37.99205688,35.16430785,32.2463145,30.3069078,29.64505672,32.47911985,30.88669212,31.13964357,30.70693485,29.62767785,27.84746102,21.35361124,18.70126985,17.56661354,14.56222892,14.00779054,12.85185225,13.52692231,12.31528031,15.39269225,22.37152231,24.18524249,25.09435121,21.30500431,15.12813801,19.18668224,13.24159132,12.51580488,11.20439952,10.95128617,10.16983547,10.17372709,11.32406621,10.34654819,11.80085046,6.727654321,5.213010204,3.671967655,2.365178571,..,..,..
Lesotho,LSO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.499446805,6.639229331,5.950853953,5.956252628,5.307712324,4.463802088,4.249775434,4.963623857,4.924117634,3.781903447,3.960714566,5.064363462,4.895308672,4.543951575,4.862175277,5.503524308,4.897048748,4.8899868,4.842764809,5.671130405,5.984006756,6.346886124,6.395312833,8.298870587,7.827134815,8.784630254,8.322992802,7.003196532,7.689283279,8.780632296,8.262433407,8.330235572,9.077085406,7.324999864,12.16164968,12.6246288,14.001639,14.25374758,15.83660867,16.02978041,15.21385074,16.25862857,16.66435594,24.34776903,22.4361202,34.25599673,30.33334771,37.58447353,30.75327103,36.50886076,39.39395122,49.5274673,43.00546624,27.9440585,43.32403259,42.17105263,46.4354067,46.04016064,55.35432099,79.28622449,81.71428571,83.78125,88.18494983,89.4145098,88.18461538
Lesotho,LSO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.680593293,-0.368097836,5.530054693,3.123781065,6.548205599,3.575454469,11.72306873,2.018910238,-0.292451233,10.20303919,14.03515215,10.27989564,2.182048018,9.426407003,5.337110137,2.345030868,16.71982041,-6.682454307,9.310988481,5.922843201,9.60039256,2.438812827,14.20693244,11.47305492,6.300218252,8.131252583,9.922233698,9.018940914,6.002044062,12.81651889,7.766636194,11.29797386,13.93899021,17.82722204,11.99390391,14.83928391,20.08110093,11.7357835,16.25327236,18.70777947,8.102949982,11.55684172,-4.852643943,12.57711574,41.4595009,2.428385526,16.54644428,7.478893616,4.54294728,24.7621721,9.820344323,6.96501754,13.94212193,5.985496235,1.98182054,5.723202025,4.067381763,-5.764515528,3.737002258,3.432335674,2.00048604,1.590662087,1.667438976,1.348916705,..
Lesotho,LSO,"Population, total",SP.POP.TOTL,2337423,2311472,2286110,2261542,2235727,2209405,2183603,2157110,2130422,2104611,2080089,2056504,2034354,2014009,1996251,1980883,1966541,1953268,1945063,1953076,1971129,1985059,1994679,2000853,2003913,2003234,1998049,1988130,1972418,1951437,1927707,1901793,1873274,1842379,1809696,1775436,1739841,1703390,1666138,1624379,1578986,1534413,1490732,1448069,1406521,1366169,1327240,1289967,1253214,1213643,1172420,1132697,1094063,1056246,1019273,983202,948105,913982,881870,854090,829437,805373,781814,758824,736500
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,4750000000,4390000000,4001047000,3513049500,3176126300,3319596500,3422754800,3390703400,3398419600,3227075700,3225652000,3177198100,2791614000,2398000000,1998000000,1768000000,1726000000,1373000000,1119000000,949000000,897000000,748000000,927000000,906000000,874000000,441800000,359600000,295900000,159400000,134800000,132200000,160400000,223500000,348000000,384400000,786300000,1038300000,972800000,840964400,851296100,848478300,823374900,863933200,846514500,854711500,814067900,717240400,673010600,596675700,577549300,486955000,386968300,368098000,341543100,323099700,306961800,276820700,261024300,244459500,229260800,218929100,200229600,191861800,183920900,190495600
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,12.46142652,12.97157471,11.14878716,11.2051496,..,9.841559386,10.20053503,7.236438606,7.642757948,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,42.08421053,35.03416856,37.34268805,37.68805421,39.82066771,41.35125459,42.93735268,44.2886246,46.03951201,44.51229018,40.72735993,36.77661774,34.55710209,47.4000417,50.1995996,36.95451357,27.72578216,28.47654042,30.2998034,26.72726027,27.17505017,23.79807487,17.8637109,19.3857947,19.68019451,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.28421053,23.34851936,20.68854727,18.21779055,16.94895131,16.98960702,16.92386495,15.44165143,13.770442,16.82484548,18.55481,19.51825415,14.58892598,8.300116764,4.999614615,5.009739819,7.094959444,7.929315368,7.703261841,7.218187566,7.726989967,4.149037433,3.243096009,4.186181015,4.24715103,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.64210526,34.55580866,36.20304635,36.91949117,39.29228507,36.43715132,35.49669991,35.94261592,35.91871351,34.40375446,36.49908298,39.52996195,46.71272963,44.30050042,44.80003003,58.03574661,65.17456547,65.59815004,63.81802502,66.03272919,65.04740245,72.2403877,79.04236246,76.5335872,76.07454233,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.251690026,4.812134869,8.666208541,5.354276045,-1.38060189,-0.560426634,-0.209872797,-2.617934153,6.972956972,0.062713426,0.817921327,4.715308133,7.797157164,10.92344536,6.512003689,-2.722843141,17.32634555,12.01764714,9.13488163,0.490010501,16.85827813,15.51149159,-1.392728214,0.720025736,53.81225679,0.917752458,-6.666699276,-10.00882632,5.465562534,6.510681087,5.344356241,7.07610748,-1.063223224,5.5446495,-0.167333709,3.270089398,8.957951866,16.84705692,0.472892541,1.185415405,5.267153273,-2.851853286,4.602612503,1.203427304,9.47952428,9.911591139,1.675037986,11.0302222,-1.898273778,22.86596054,20.12852368,7.552798158,3.489979654,0.765873902,-1.318068168,3.355289123,1.224433732,0.028386033,-0.996464872,-0.071175243,3.98192049,2.040497495,2.933512346,-5.751027008,..
Liberia,LBR,"Population, total",SP.POP.TOTL,5612817,5493031,5373294,5259323,5149463,5043721,4944726,4848925,4755608,4659431,4564293,4470239,4373043,4221178,4058890,3943028,3821003,3669050,3490787,3301015,3156892,3119532,3094782,3015338,2928117,2821684,2670124,2412989,2232289,2169162,2149928,2155126,2072461,1956518,2223667,2517858,2446941,2377229,2308511,2240539,2173312,2107113,2045073,1986867,1929253,1872713,1818247,1766019,1717060,1670913,1626362,1583588,1542670,1504077,1466676,1429605,1393530,1358435,1324383,1291156,1258745,1227414,1197039,1167717,1139522
